Date,Total.Streams,Abreviatted
2019-01-06,1459254,TW
2019-01-07,1568744,TW
2019-01-08,1707428,TW
2019-01-09,1786344,TW
2019-01-10,1656764,TW
2019-01-11,1641945,TW
2019-01-12,1520419,TW
2019-01-13,1473632,TW
2019-01-14,1547217,TW
2019-01-15,1682225,TW
2019-01-16,1725262,TW
2019-01-17,1593589,TW
2019-01-18,1579099,TW
2019-01-19,1551601,TW
2019-01-20,1420263,TW
2019-01-21,1566558,TW
2019-01-22,1673679,TW
2019-01-23,1731822,TW
2019-01-24,1606899,TW
2019-01-25,1585218,TW
2019-01-26,1463307,TW
2019-01-27,1464200,TW
2019-01-28,1619731,TW
2019-01-29,1773450,TW
2019-01-30,1834867,TW
2019-01-31,1718620,TW
2019-02-01,1702137,TW
2019-02-02,1611158,TW
2019-02-03,1523943,TW
2019-02-04,1210869,TW
2019-02-05,1261965,TW
2019-02-06,1354661,TW
2019-02-07,1382388,TW
2019-02-08,1414684,TW
2019-02-09,1405725,TW
2019-02-10,1396997,TW
2019-02-11,1628169,TW
2019-02-12,1782869,TW
2019-02-13,1849851,TW
2019-02-14,1738393,TW
2019-02-15,1755871,TW
2019-02-16,1580594,TW
2019-02-17,1559666,TW
2019-02-18,1693214,TW
2019-02-19,1811788,TW
2019-02-20,1849562,TW
2019-02-21,1743566,TW
2019-02-22,1726407,TW
2019-02-23,1657754,TW
2019-02-24,1527162,TW
2019-02-25,1664668,TW
2019-02-26,1794098,TW
2019-02-27,1893431,TW
2019-02-28,1652131,TW
2019-03-01,1608976,TW
2019-03-02,1567300,TW
2019-03-03,1541406,TW
2019-03-04,1623078,TW
2019-03-05,1750584,TW
2019-03-06,1819685,TW
2019-03-07,1639640,TW
2019-03-08,1657080,TW
2019-03-09,1511979,TW
2019-03-10,1499538,TW
2019-03-11,1587350,TW
2019-03-12,1730858,TW
2019-03-13,1789656,TW
2019-03-14,1688881,TW
2019-03-15,1673035,TW
2019-03-16,1556332,TW
2019-03-17,1540459,TW
2019-03-18,1627371,TW
2019-03-19,1787322,TW
2019-03-20,1839317,TW
2019-03-21,1692120,TW
2019-03-22,1715230,TW
2019-03-23,1568191,TW
2019-03-24,1556601,TW
2019-03-25,1637199,TW
2019-03-26,1804818,TW
2019-03-27,1847006,TW
2019-03-28,1716840,TW
2019-03-29,1741618,TW
2019-03-30,1634027,TW
2019-03-31,1592953,TW
2019-04-01,1645924,TW
2019-04-02,1796818,TW
2019-04-03,1875310,TW
2019-04-04,1689659,TW
2019-04-05,1603951,TW
2019-04-06,1597605,TW
2019-04-07,1639897,TW
2019-04-08,1727307,TW
2019-04-09,1850749,TW
2019-04-10,1832732,TW
2019-04-11,1719689,TW
2019-04-12,1874995,TW
2019-04-13,1803739,TW
2019-04-14,1749136,TW
2019-04-15,1810989,TW
2019-04-16,1906841,TW
2019-04-17,1916469,TW
2019-04-18,1775262,TW
2019-04-19,1765602,TW
2019-04-20,1621287,TW
2019-04-21,1599122,TW
2019-04-22,1708861,TW
2019-04-23,1829815,TW
2019-04-24,1792324,TW
2019-04-25,1698771,TW
2019-04-26,1780193,TW
2019-04-27,1620717,TW
2019-04-28,1616869,TW
2019-04-29,1721874,TW
2019-04-30,1831832,TW
2019-05-01,1664676,TW
2019-05-02,1727064,TW
2019-05-03,1790431,TW
2019-05-04,1618120,TW
2019-05-05,1633294,TW
2019-05-06,1650702,TW
2019-05-07,1814307,TW
2019-05-08,1855216,TW
2019-05-09,1729442,TW
2019-05-10,1854633,TW
2019-05-11,1659289,TW
2019-05-12,1679690,TW
2019-05-13,1718322,TW
2019-05-14,1830862,TW
2019-05-15,1855495,TW
2019-05-16,1721909,TW
2019-05-17,1706638,TW
2019-05-18,1586820,TW
2019-05-19,1562081,TW
2019-05-20,1629538,TW
2019-05-21,1771193,TW
2019-05-22,1822212,TW
2019-05-23,1707549,TW
2019-05-24,1733577,TW
2019-05-25,1613977,TW
2019-05-26,1596482,TW
2019-05-27,1681511,TW
2019-05-28,1803717,TW
2019-05-29,1870620,TW
2019-05-30,1740960,TW
2019-05-31,1766948,TW
2019-06-01,1631173,TW
2019-06-02,1608961,TW
2019-06-03,1678909,TW
2019-06-04,1796049,TW
2019-06-05,1870628,TW
2019-06-06,1808565,TW
2019-06-07,1678633,TW
2019-06-08,1572248,TW
2019-06-09,1634952,TW
2019-06-10,1699111,TW
2019-06-11,1793405,TW
2019-06-12,1831883,TW
2019-06-13,1746785,TW
2019-06-14,1803720,TW
2019-06-15,1676095,TW
2019-06-16,1653545,TW
2019-06-17,1744601,TW
2019-06-18,1862668,TW
2019-06-19,1876234,TW
2019-06-20,1791225,TW
2019-06-21,1835111,TW
2019-06-22,1716586,TW
2019-06-23,1621890,TW
2019-06-24,1765370,TW
2019-06-25,1917190,TW
2019-06-26,1979034,TW
2019-06-27,1884468,TW
2019-06-28,1948812,TW
2019-06-29,1765931,TW
2019-06-30,1874072,TW
2019-07-01,1949991,TW
2019-07-02,2041942,TW
2019-07-03,2112351,TW
2019-07-04,1973913,TW
2019-07-05,2008421,TW
2019-07-06,1751214,TW
2019-07-07,1702515,TW
2019-07-08,1869278,TW
2019-07-09,1998340,TW
2019-07-10,2030720,TW
2019-07-11,1919766,TW
2019-07-12,2064897,TW
2019-07-13,1834158,TW
2019-07-14,1735388,TW
2019-07-15,1874286,TW
2019-07-16,2003930,TW
2019-07-17,2010234,TW
2019-07-18,1869329,TW
2019-07-19,1877887,TW
2019-07-20,1700106,TW
2019-07-21,1682617,TW
2019-07-22,1832570,TW
2019-07-23,1952381,TW
2019-07-24,2022115,TW
2019-07-25,1913060,TW
2019-07-26,1941548,TW
2019-07-27,1731754,TW
2019-07-28,1674934,TW
2019-07-29,1822264,TW
2019-07-30,1966651,TW
2019-07-31,2019819,TW
2019-08-01,1891039,TW
2019-08-02,1966142,TW
2019-08-03,1777312,TW
2019-08-04,1712402,TW
2019-08-05,1845619,TW
2019-08-06,2011435,TW
2019-08-07,2052817,TW
2019-08-08,1934411,TW
2019-08-09,1742875,TW
2019-08-10,1761645,TW
2019-08-11,1717636,TW
2019-08-12,1870889,TW
2019-08-13,1976091,TW
2019-08-14,2024333,TW
2019-08-15,1914894,TW
2019-08-16,1976829,TW
2019-08-17,1768401,TW
2019-08-18,1708052,TW
2019-08-19,1897801,TW
2019-08-20,2060976,TW
2019-08-21,2101742,TW
2019-08-22,2006506,TW
2019-08-23,2174683,TW
2019-08-24,1864493,TW
2019-08-25,1848072,TW
2019-08-26,2034328,TW
2019-08-27,2185644,TW
2019-08-28,2224563,TW
2019-08-29,2070062,TW
2019-08-30,2061228,TW
2019-08-31,1933931,TW
2019-09-01,1858390,TW
2019-09-02,1938921,TW
2019-09-03,2083577,TW
2019-09-04,2087597,TW
2019-09-05,1975375,TW
2019-09-06,2027373,TW
2019-09-07,1895959,TW
2019-09-08,1864134,TW
2019-09-09,1927523,TW
2019-09-10,2051370,TW
2019-09-11,2199253,TW
2019-09-12,2243127,TW
2019-09-13,2074322,TW
2019-09-14,1988803,TW
2019-09-15,2053903,TW
2019-09-16,2106901,TW
2019-09-17,2191125,TW
2019-09-18,2220668,TW
2019-09-19,2246319,TW
2019-09-20,2260190,TW
2019-09-21,2077082,TW
2019-09-22,2068784,TW
2019-09-23,2144247,TW
2019-09-24,2214695,TW
2019-09-25,2261815,TW
2019-09-26,2262056,TW
2019-09-27,2281723,TW
2019-09-28,2147620,TW
2019-09-29,2088978,TW
2019-09-30,1932457,TW
2019-10-01,2200481,TW
2019-10-02,2203850,TW
2019-10-03,2178194,TW
2019-10-04,2290687,TW
2019-10-05,2243127,TW
2019-10-06,2171682,TW
2019-10-07,2301180,TW
2019-10-08,2329054,TW
2019-10-09,2429606,TW
2019-10-10,2242554,TW
2019-10-11,2220968,TW
2019-10-12,2178546,TW
2019-10-13,2188279,TW
2019-10-14,2260679,TW
2019-10-15,2288757,TW
2019-10-16,2313841,TW
2019-10-17,2307839,TW
2019-10-18,2310519,TW
2019-10-19,2174497,TW
2019-10-20,2157316,TW
2019-10-21,2248277,TW
2019-10-22,2268223,TW
2019-10-23,2322458,TW
2019-10-24,2309635,TW
2019-10-25,2374107,TW
2019-10-26,2205674,TW
2019-10-27,2224720,TW
2019-10-28,2305477,TW
2019-10-29,2374463,TW
2019-10-30,2372311,TW
2019-10-31,2328224,TW
2019-11-01,2407992,TW
2019-11-02,2286252,TW
2019-11-03,2240563,TW
2019-11-04,2370294,TW
2019-11-05,2412202,TW
2019-11-06,2380271,TW
2019-11-07,2340166,TW
2019-11-08,2402814,TW
2019-11-09,2225560,TW
2019-11-10,2216303,TW
2019-11-11,2214425,TW
2019-11-12,2209881,TW
2019-11-13,2275422,TW
2019-11-14,2277124,TW
2019-11-15,2299044,TW
2019-11-16,2156922,TW
2019-11-17,2158736,TW
2019-11-18,2197741,TW
2019-11-19,2293016,TW
2019-11-20,2313771,TW
2019-11-21,2272395,TW
2019-11-22,2342647,TW
2019-11-23,2162366,TW
2019-11-24,2174039,TW
2019-11-25,2214895,TW
2019-11-26,2291912,TW
2019-11-27,2318550,TW
2019-11-28,2293082,TW
2019-11-29,2315133,TW
2019-11-30,2171242,TW
2019-12-01,2162542,TW
2019-12-02,2165767,TW
2019-12-03,2211597,TW
2019-12-04,2210943,TW
2019-12-05,2320387,TW
2019-12-06,2438638,TW
2019-12-07,2225639,TW
2019-12-08,2235425,TW
2019-12-09,2269649,TW
2019-12-10,2328112,TW
2019-12-11,2338379,TW
2019-12-12,2356905,TW
2019-12-13,2417017,TW
2019-12-14,2274436,TW
2019-12-15,2294698,TW
2019-12-16,2355016,TW
2019-12-17,2483634,TW
2019-12-18,2455947,TW
2019-12-19,2414114,TW
2019-12-20,2458999,TW
2019-12-21,2266609,TW
2019-12-22,2271514,TW
2019-12-23,2346682,TW
2019-12-24,2389956,TW
2019-12-25,2392192,TW
2019-12-26,2361198,TW
2019-12-27,2440124,TW
2019-12-28,2323858,TW
2019-12-29,2241217,TW
2019-12-30,2377417,TW
2019-12-31,2326082,TW
2020-01-01,2134524,TW
2020-01-02,2424193,TW
2020-01-03,2456667,TW
2020-01-04,2387794,TW
2020-01-05,2416482,TW
2020-01-06,2490426,TW
2020-01-07,2558454,TW
2020-01-08,2536478,TW
2020-01-09,2534076,TW
2020-01-10,2570323,TW
2020-01-11,2192693,TW
2020-01-12,2313132,TW
2020-01-13,2369760,TW
2020-01-14,2458276,TW
2020-01-15,2478309,TW
2020-01-16,2454496,TW
2020-01-17,2480773,TW
2020-01-18,2372378,TW
2020-01-19,2299913,TW
2020-01-20,2440710,TW
2020-01-21,2561542,TW
2020-01-22,2557867,TW
2020-01-23,2475985,TW
2020-01-24,1917164,TW
2020-01-25,1844843,TW
2020-01-26,1818796,TW
2020-01-27,1927502,TW
2020-01-28,1973869,TW
2020-01-29,1952546,TW
2020-01-30,2168501,TW
2020-01-31,2225116,TW
2020-02-01,2010721,TW
2020-02-02,1955838,TW
2020-02-03,2176619,TW
2020-02-04,2251519,TW
2020-02-05,2287397,TW
2020-02-06,2294585,TW
2020-02-07,2314974,TW
2020-02-08,2067182,TW
2020-02-09,2025446,TW
2020-02-10,2267867,TW
2020-02-11,2337248,TW
2020-02-12,2400379,TW
2020-02-13,2382937,TW
2020-02-14,2411986,TW
2020-02-15,2366350,TW
2020-02-16,2048896,TW
2020-02-17,2316470,TW
2020-02-18,2409003,TW
2020-02-19,2466868,TW
2020-02-20,2443091,TW
2020-02-21,2721342,TW
2020-02-22,2516929,TW
2020-02-23,2417050,TW
2020-02-24,2639582,TW
2020-02-25,2588008,TW
2020-02-26,2588549,TW
2020-02-27,2563830,TW
2020-02-28,2477608,TW
2020-02-29,2391118,TW
2020-03-01,2409926,TW
2020-03-02,2382922,TW
2020-03-03,2448449,TW
2020-03-04,2399314,TW
2020-03-05,2376963,TW
2020-03-06,2427673,TW
2020-03-07,2316843,TW
2020-03-08,2262020,TW
2020-03-09,2307870,TW
2020-03-10,2351240,TW
2020-03-11,2401391,TW
2020-03-12,2370530,TW
2020-03-13,2427573,TW
2020-03-14,2232274,TW
2020-03-15,2272650,TW
2020-03-16,2280281,TW
2020-03-17,2328287,TW
2020-03-18,2338817,TW
2020-03-19,2305613,TW
2020-03-20,2357075,TW
2020-03-21,2281799,TW
2020-03-22,2256692,TW
2020-03-23,2255253,TW
2020-03-24,2322503,TW
2020-03-25,2359978,TW
2020-03-26,2338174,TW
2020-03-27,2403471,TW
2020-03-28,2236292,TW
2020-03-29,2229259,TW
2020-03-30,2292340,TW
2020-03-31,2375991,TW
2020-04-01,2421846,TW
2020-04-02,2262311,TW
2020-04-03,2215597,TW
2020-04-04,2113339,TW
2020-04-05,2164494,TW
2020-04-06,2208737,TW
2020-04-07,2263331,TW
2020-04-08,2301716,TW
2020-04-09,2293701,TW
2020-04-10,2347728,TW
2020-04-11,2185169,TW
2020-04-12,2100283,TW
2020-04-13,2201224,TW
2020-04-14,2259377,TW
2020-04-15,2302530,TW
2020-04-16,2322812,TW
2020-04-17,2375310,TW
2020-04-18,2276359,TW
2020-04-19,2199946,TW
2020-04-20,2219107,TW
2020-04-21,2257597,TW
2020-04-22,2267880,TW
2020-04-23,2235983,TW
2020-04-24,2260804,TW
2020-04-25,2156435,TW
2020-04-26,2104908,TW
2020-04-27,2186509,TW
2020-04-28,2241983,TW
2020-04-29,2264110,TW
2020-04-30,2319046,TW
2020-05-01,2257226,TW
2020-05-02,2203101,TW
2020-05-03,2202105,TW
2020-05-04,2221326,TW
2020-05-05,2256641,TW
2020-05-06,2292959,TW
2020-05-07,2346226,TW
2020-05-08,2478172,TW
2020-05-09,2291343,TW
2020-05-10,2231247,TW
2020-05-11,2296055,TW
2020-05-12,2340186,TW
2020-05-13,2397938,TW
2020-05-14,2417956,TW
2020-05-15,2491699,TW
2020-05-16,2331060,TW
2020-05-17,2298438,TW
2020-05-18,2348313,TW
2020-05-19,2385872,TW
2020-05-20,2405073,TW
2020-05-21,2372743,TW
2020-05-22,2479882,TW
2020-05-23,2330882,TW
2020-05-24,2324487,TW
2020-05-25,2363169,TW
2020-05-26,2371827,TW
2020-05-27,2355245,TW
2020-05-28,2432123,TW
2020-05-29,2609687,TW
2020-05-30,2383040,TW
2020-05-31,2311123,TW
2020-06-01,2349160,TW
2020-06-02,2362191,TW
2020-06-03,2401700,TW
2020-06-04,2379599,TW
2020-06-05,2418225,TW
2020-06-06,2205185,TW
2020-06-07,2170329,TW
2020-06-08,2246093,TW
2020-06-09,2291201,TW
2020-06-10,2319238,TW
2020-06-11,2355236,TW
2020-06-12,2443243,TW
2020-06-13,2348085,TW
2020-06-14,2272127,TW
2020-06-15,2319081,TW
2020-06-16,2354742,TW
2020-06-17,2420595,TW
2020-06-18,2427489,TW
2020-06-19,2429483,TW
2020-06-20,2416046,TW
2020-06-21,2259177,TW
2020-06-22,2312019,TW
2020-06-23,2366454,TW
2020-06-24,2518132,TW
2020-06-25,2290363,TW
2020-06-26,2316403,TW
2020-06-27,2314558,TW
2020-06-28,2221604,TW
2020-06-29,2368570,TW
2020-06-30,2406836,TW
2020-07-01,2388798,TW
2020-07-02,2392684,TW
2020-07-03,2451053,TW
2020-07-04,2279663,TW
2020-07-05,2186730,TW
2020-07-06,2305060,TW
2020-07-07,2366879,TW
2020-07-08,2397259,TW
2020-07-09,2375614,TW
2020-07-10,2420487,TW
2020-07-11,2391663,TW
2020-07-12,2321994,TW
2020-07-13,2409408,TW
2020-07-14,2427135,TW
2020-07-15,2509227,TW
2020-07-16,2527226,TW
2020-07-17,2607526,TW
2020-07-18,2363068,TW
2020-07-19,2260552,TW
2020-07-20,2401388,TW
2020-07-21,2449454,TW
2020-07-22,2517423,TW
2020-07-23,2571116,TW
2020-07-24,2775213,TW
2020-07-25,2537102,TW
2020-07-26,2445616,TW
2020-07-27,2569640,TW
2020-07-28,2594130,TW
2020-07-29,2571007,TW
2020-07-30,2536819,TW
2020-07-31,2593671,TW
2020-08-01,2385839,TW
2020-08-02,2263499,TW
2020-08-03,2346006,TW
2020-08-04,2451372,TW
2020-08-05,2473779,TW
2020-08-06,2501605,TW
2020-08-07,2575797,TW
2020-08-08,2318269,TW
2020-08-09,2307919,TW
2020-08-10,2405059,TW
2020-08-11,2458075,TW
2020-08-12,2522129,TW
2020-08-13,2544835,TW
2020-08-14,2605309,TW
2020-08-15,2374663,TW
2020-08-16,2320962,TW
2020-08-17,2436751,TW
2020-08-18,2490197,TW
2020-08-19,2513412,TW
2020-08-20,2539064,TW
2020-08-21,2647051,TW
2020-08-22,2408774,TW
2020-08-23,2349771,TW
2020-08-24,2504906,TW
2020-08-25,2563289,TW
2020-08-26,2533180,TW
2020-08-27,2534963,TW
2020-08-28,2654099,TW
2020-08-29,2438205,TW
2020-08-30,2365804,TW
2020-08-31,2469845,TW
2020-09-01,2516960,TW
2020-09-02,2469642,TW
2020-09-03,2514262,TW
2020-09-04,2588878,TW
2020-09-05,2452036,TW
2020-09-06,2422163,TW
2020-09-07,2473398,TW
2020-09-08,2494086,TW
2020-09-09,2507298,TW
2020-09-10,2528010,TW
2020-09-11,2578327,TW
2020-09-12,2451377,TW
2020-09-13,2409366,TW
2020-09-14,2438456,TW
2020-09-15,2490605,TW
2020-09-16,2621866,TW
2020-09-17,2713660,TW
2020-09-18,2842408,TW
2020-09-19,2669649,TW
2020-09-20,2649751,TW
2020-09-21,2698727,TW
2020-09-22,2723917,TW
2020-09-23,2723696,TW
2020-09-24,2709267,TW
2020-09-25,2839827,TW
2020-09-26,2737484,TW
2020-09-27,2571765,TW
2020-09-28,2687672,TW
2020-09-29,2730227,TW
2020-09-30,2931761,TW
2020-10-01,2720034,TW
2020-10-02,2718909,TW
2020-10-03,2681743,TW
2020-10-04,2981623,TW
2020-10-05,2998357,TW
2020-10-06,2907757,TW
2020-10-07,2916507,TW
2020-10-08,2981449,TW
2020-10-09,2863979,TW
2020-10-10,2650256,TW
2020-10-11,2713207,TW
2020-10-12,2738112,TW
2020-10-13,2796059,TW
2020-10-14,2791008,TW
2020-10-15,2796277,TW
2020-10-16,2866141,TW
2020-10-17,2725332,TW
2020-10-18,2682459,TW
2020-10-19,2761206,TW
2020-10-20,2790717,TW
2020-10-21,2793315,TW
2020-10-22,2799486,TW
2020-10-23,2849436,TW
2020-10-24,2728212,TW
2020-10-25,2676605,TW
2020-10-26,2706004,TW
2020-10-27,2763363,TW
2020-10-28,2789839,TW
2020-10-29,2768621,TW
2020-10-30,2869753,TW
2020-10-31,2690260,TW
2020-11-01,2682970,TW
2020-11-02,2713778,TW
2020-11-03,2736087,TW
2020-11-04,2745107,TW
2020-11-05,2759873,TW
2020-11-06,2822220,TW
2020-11-07,2657491,TW
2020-11-08,2620156,TW
2020-11-09,2683187,TW
2020-11-10,2709976,TW
2020-11-11,2698159,TW
2020-11-12,2784317,TW
2020-11-13,2805378,TW
2020-11-14,2622733,TW
2020-11-15,2626518,TW
2020-11-16,2612242,TW
2020-11-17,2628994,TW
2020-11-18,2653277,TW
2020-11-19,2664608,TW
2020-11-20,2932379,TW
2020-11-21,2728976,TW
2020-11-22,2751377,TW
2020-11-23,2745114,TW
2020-11-24,2805151,TW
2020-11-25,2809220,TW
2020-11-26,2798208,TW
2020-11-27,2801420,TW
2020-11-28,2676269,TW
2020-11-29,2625647,TW
2020-11-30,2615249,TW
2020-12-01,2640643,TW
2020-12-02,2744313,TW
2020-12-03,2837656,TW
2020-12-04,2889815,TW
2020-12-05,2704602,TW
2020-12-06,2675644,TW
2020-12-07,2669935,TW
2020-12-08,2699063,TW
2020-12-09,2717492,TW
2020-12-10,2706353,TW
2020-12-11,2835620,TW
2020-12-12,2705234,TW
2020-12-13,2684739,TW
2020-12-14,2672487,TW
2020-12-15,2680863,TW
2020-12-16,2718276,TW
2020-12-17,2760937,TW
2020-12-18,2872584,TW
2020-12-19,2691671,TW
2020-12-20,2621078,TW
2020-12-21,2622240,TW
2020-12-22,2696305,TW
2020-12-23,2717349,TW
2020-12-24,2904776,TW
2020-12-25,3055364,TW
2020-12-26,2697469,TW
2020-12-27,2645360,TW
2020-12-28,2719509,TW
2020-12-29,2780511,TW
2020-12-30,2773265,TW
2020-12-31,2817505,TW
2021-01-01,2475354,TW
2021-01-02,2651823,TW
2021-01-03,2677325,TW
2021-01-04,2686862,TW
2021-01-05,2732753,TW
2021-01-06,2763297,TW
2021-01-07,2755455,TW
2021-01-08,2729888,TW
2021-01-09,2594394,TW
2021-01-10,2573098,TW
2021-01-11,2631437,TW
2021-01-12,2659827,TW
2021-01-13,2718545,TW
2021-01-14,2687781,TW
2021-01-15,2710099,TW
2021-01-16,2626516,TW
2021-01-17,2487223,TW
2021-01-18,2525736,TW
2021-01-19,2543369,TW
2021-01-20,2556081,TW
2021-01-21,2635006,TW
2021-01-22,2654504,TW
2021-01-23,2502500,TW
2021-01-24,2433350,TW
2021-01-25,2494647,TW
2021-01-26,2541630,TW
2021-01-27,2574898,TW
2021-01-28,2599283,TW
2021-01-29,2617410,TW
2021-01-30,2552790,TW
2021-01-31,2475202,TW
2021-02-01,2541660,TW
2021-02-02,2582599,TW
2021-02-03,2613708,TW
2021-02-04,2634235,TW
2021-02-05,2667203,TW
2021-02-06,2588705,TW
2021-02-07,2508593,TW
2021-02-08,2638817,TW
2021-02-09,2735651,TW
2021-02-10,2593109,TW
2021-02-11,2016181,TW
2021-02-12,2078431,TW
2021-02-13,2136989,TW
2021-02-14,2331509,TW
2021-02-15,2369813,TW
2021-02-16,2261384,TW
2021-02-17,2498746,TW
2021-02-18,2536102,TW
2021-02-19,2572642,TW
2021-02-20,2585990,TW
2021-02-21,2386838,TW
2021-02-22,2465605,TW
2021-02-23,2512255,TW
2021-02-24,2540363,TW
2021-02-25,2566635,TW
2021-02-26,2661043,TW
2021-02-27,2518819,TW
2021-02-28,2466414,TW
2021-03-01,2496393,TW
2021-03-02,2413036,TW
2021-03-03,2457222,TW
2021-03-04,2479033,TW
2021-03-05,2600690,TW
2021-03-06,2440289,TW
2021-03-07,2386335,TW
2021-03-08,2473419,TW
2021-03-09,2521816,TW
2021-03-10,2544780,TW
2021-03-11,2585710,TW
2021-03-12,2734351,TW
2021-03-13,2603073,TW
2021-03-14,2594752,TW
2021-03-15,2607568,TW
2021-03-16,2626703,TW
2021-03-17,2612943,TW
2021-03-18,2613361,TW
2021-03-19,2786324,TW
2021-03-20,2748578,TW
2021-03-21,2620045,TW
2021-03-22,2569930,TW
2021-03-23,2634623,TW
2021-03-24,2645354,TW
2021-03-25,2744341,TW
2021-03-26,2946792,TW
2021-03-27,2813011,TW
2021-03-28,2753329,TW
2021-03-29,2758148,TW
2021-03-30,2740061,TW
2021-03-31,2758980,TW
2021-04-01,2877247,TW
2021-04-02,2703505,TW
2021-04-03,2573909,TW
2021-04-04,2485999,TW
2021-04-05,2593353,TW
2021-04-06,2677874,TW
2021-04-07,2781820,TW
2021-04-08,2710828,TW
2021-04-09,2753694,TW
2021-04-10,2664577,TW
2021-04-11,2669208,TW
2021-04-12,2745443,TW
2021-04-13,2781664,TW
2021-04-14,2796607,TW
2021-04-15,2798973,TW
2021-04-16,2897502,TW
2021-04-17,2811512,TW
2021-04-18,2714610,TW
2021-04-19,2767523,TW
2021-04-20,2805944,TW
2021-04-21,2861175,TW
2021-04-22,2816422,TW
2021-04-23,2848160,TW
2021-04-24,2762484,TW
2021-04-25,2685130,TW
2021-04-26,2713347,TW
2021-04-27,2741013,TW
2021-04-28,2766997,TW
2021-04-29,2810266,TW
2021-04-30,2914364,TW
2021-05-01,2773551,TW
2021-05-02,2756568,TW
2021-05-03,2715256,TW
2021-05-04,2782289,TW
2021-05-05,2850208,TW
2021-05-06,2848679,TW
2021-05-07,2959044,TW
2021-05-08,2778060,TW
2021-05-09,2739388,TW
2021-05-10,2762624,TW
2021-05-11,2711060,TW
2021-05-12,2626346,TW
2021-05-13,2540606,TW
2021-05-14,2655742,TW
2021-05-15,2275192,TW
2021-05-16,2182002,TW
2021-05-17,2231948,TW
2021-05-18,2300485,TW
2021-05-19,2328517,TW
2021-05-20,2319514,TW
2021-05-21,2457615,TW
2021-05-22,2125795,TW
2021-05-23,2029555,TW
2021-05-24,2297518,TW
2021-05-25,2328709,TW
2021-05-26,2308195,TW
2021-05-27,2289972,TW
2021-05-28,2312988,TW
2021-05-29,2028817,TW
2021-05-30,1923562,TW
2021-05-31,2243162,TW
2021-06-01,2287951,TW
2021-06-02,2294720,TW
2021-06-03,2295969,TW
2021-06-04,2276734,TW
2021-06-05,1988798,TW
2021-06-06,1919219,TW
2021-06-07,2219173,TW
2021-06-08,2251389,TW
2021-06-09,2273918,TW
2021-06-10,2281520,TW
2021-06-11,2333792,TW
2021-06-12,2074679,TW
2021-06-13,1944417,TW
2021-06-14,1936678,TW
2020-07-15,390954,UA
2020-07-16,504860,UA
2020-07-17,648234,UA
2020-07-18,609585,UA
2020-07-19,588364,UA
2020-07-20,638500,UA
2020-07-21,659270,UA
2020-07-22,659418,UA
2020-07-23,625024,UA
2020-07-24,604180,UA
2020-07-25,540630,UA
2020-07-26,494198,UA
2020-07-27,530526,UA
2020-07-28,524683,UA
2020-07-29,514565,UA
2020-07-30,531651,UA
2020-07-31,591829,UA
2020-08-01,539968,UA
2020-08-02,515824,UA
2020-08-03,560436,UA
2020-08-04,566477,UA
2020-08-05,553965,UA
2020-08-06,546163,UA
2020-08-07,560238,UA
2020-08-08,521099,UA
2020-08-09,498691,UA
2020-08-10,534987,UA
2020-08-11,539206,UA
2020-08-12,549925,UA
2020-08-13,542857,UA
2020-08-14,556766,UA
2020-08-15,509244,UA
2020-08-16,479326,UA
2020-08-17,515085,UA
2020-08-18,534398,UA
2020-08-19,512952,UA
2020-08-20,525492,UA
2020-08-21,565417,UA
2020-08-22,512877,UA
2020-08-23,471881,UA
2020-08-24,490082,UA
2020-08-25,517087,UA
2020-08-26,523118,UA
2020-08-27,529347,UA
2020-08-28,552079,UA
2020-08-29,527703,UA
2020-08-30,501460,UA
2020-08-31,524040,UA
2020-09-01,487239,UA
2020-09-02,484391,UA
2020-09-03,497550,UA
2020-09-04,550059,UA
2020-09-05,550434,UA
2020-09-06,512514,UA
2020-09-07,527164,UA
2020-09-08,533313,UA
2020-09-09,547606,UA
2020-09-10,553628,UA
2020-09-11,589537,UA
2020-09-12,580324,UA
2020-09-13,527861,UA
2020-09-14,549169,UA
2020-09-15,549961,UA
2020-09-16,556443,UA
2020-09-17,556980,UA
2020-09-18,639766,UA
2020-09-19,608588,UA
2020-09-20,566806,UA
2020-09-21,563294,UA
2020-09-22,571079,UA
2020-09-23,578497,UA
2020-09-24,587382,UA
2020-09-25,665897,UA
2020-09-26,635532,UA
2020-09-27,580085,UA
2020-09-28,616193,UA
2020-09-29,572218,UA
2020-09-30,592770,UA
2020-10-01,579437,UA
2020-10-02,672504,UA
2020-10-03,615511,UA
2020-10-04,553041,UA
2020-10-05,563376,UA
2020-10-06,563682,UA
2020-10-07,583920,UA
2020-10-08,606929,UA
2020-10-09,631401,UA
2020-10-10,616591,UA
2020-10-11,567631,UA
2020-10-12,583284,UA
2020-10-13,605708,UA
2020-10-14,686922,UA
2020-10-15,728358,UA
2020-10-16,749685,UA
2020-10-17,636704,UA
2020-10-18,579491,UA
2020-10-19,584832,UA
2020-10-20,617434,UA
2020-10-21,618638,UA
2020-10-22,638334,UA
2020-10-23,711432,UA
2020-10-24,679217,UA
2020-10-25,666211,UA
2020-10-26,696488,UA
2020-10-27,697909,UA
2020-10-28,683805,UA
2020-10-29,669381,UA
2020-10-30,705219,UA
2020-10-31,650100,UA
2020-11-01,590905,UA
2020-11-02,621415,UA
2020-11-03,625146,UA
2020-11-04,624392,UA
2020-11-05,631733,UA
2020-11-06,669410,UA
2020-11-07,637602,UA
